rating,title,text,timestamp,helpful_vote,verified_purchase,category,language,sentiment,sentiment_score,subjectivity_score,aspects,rating
3.0,Not as big as they make it sound,This is a decent bed but it's not nearly as big as it is described. My 60lb doodle barely fits on it so no way a 75lb dog is fitting on it unless it's a medium sized heavy dog. I posted a pick with my 25lb Cavachon on it he fits comfortably.,2021-12-02 02:20:01.307,0.0,True,Pet_Supplies,en,neutral,0.4409448504447937,0.8299043774604797,['fitting'],3.0
5.0,I think this saved us!!!,We were desperate for a solution for our cat who started peeing on the same chair every day despite all efforts we took to intervene. Since I plugged this in on Saturday she hasn’t gone near the chair once! I don’t know if it’s a coincidence or not but either way I’m so thankful,2022-01-10 20:41:04.989,4.0,True,Pet_Supplies,en,negative,0.5382492542266846,0.9558537602424622,"['plugged', 'thankful']",5.0
3.0,Three Stars,Size wasnt correct. Ifa Mae wears a large and it ended up fitting a friend's baby who wears small--medium.,2017-11-13 19:50:16.461,0.0,True,Pet_Supplies,en,negative,0.4502066969871521,0.5131986737251282,"['friend baby', 'Ifa', 'ended', 'fitting']",3.0
3.0,Runs large,"Ordered according to size chart. This item runs very large and stretches too much around the legs, neck, and chest. It’s very soft and very lightweight. Very ill fitting on my Shih Tzu. Not worth the effort of returning it.",2019-11-07 00:36:44.928,2.0,True,Pet_Supplies,en,negative,0.6887416839599609,0.9205750226974487,"['legs', 'lightweight', 'ill fitting', 'soft']",1.0
5.0,So cute,"Absolutely cutest things in the world! My Rosy has cancer and leaks sometimes when she’s sleeping so these are perfect for her. When she walks she bounces so the skirts look even cuter on her because they bounce up and down with her. I hope they come out with more patterns and maybe even just dog skirts because they’re perfect and company’s don’t really make dog stuff this size or material. She’s a rescue pitbull mix and is around 100lb, I got these in an XL and they’re a bit tighter on her but not super tight so they’re still very comfortable. I bought their other regular non skirted female dog diapers in an XXL and they fit a bit better but that’s because they have button snaps so I could bring the end in to fit her better.",2022-03-05 19:24:52.277,8.0,True,Pet_Supplies,en,positive,0.5596017241477966,0.9698963165283203,"['cancer', 'leaks']",5.0
1.0,my cat wasnt happy  :(,my cat didnt want any part of them and she's not a finicky cat...and sorry im not tasting them to let anyone know if they are good or not haha,2018-02-07 20:30:57.684,2.0,True,Pet_Supplies,en,positive,0.7160882353782654,0.6966636180877686,[],1.0
5.0,Adorable,Perfect fit and we love it has a hole for his leash… soft! Great quality and priced perfectly! Ty ty ty,2022-06-11 20:35:49.511,1.0,True,Pet_Supplies,en,positive,0.9703712463378906,0.9921265840530396,"['Great', 'quality', 'priced']",5.0
5.0,"Great dish, quality constructive, perfect for the 'pushy' eater in your house!","This is truly a beautiful pet bowl. Well made, heavy, with a rubber piece around the bottom (to help prevent your dog from pushing it around), I was really impressed with this dish. My Australian shepherd (about 40 lbs) is typically a sloppy eater and will push bowls as she licks the food all around the kitchen. With this DII bowl, she is unable to budge it and I couldn't be happier. I am currently using this for water but I am in the process of ordering another for her food as I think these are so attractive and a true quality item.",2017-05-18 17:12:42.000,0.0,False,Pet_Supplies,en,positive,0.6917977333068848,0.9196953177452087,['sloppy eater'],5.0
5.0,Great product at a perfect price,Can't believe it was only 10 bucks. Got this for case ambient temperature and it works perfectly!,2023-02-07 19:08:06.082,0.0,True,Pet_Supplies,en,positive,0.8446250557899475,0.982878565788269,['temperature'],5.0
5.0,Worked great!,"Our dog hates thunderstorms and fireworks especially. Every year he is a shaking mess in July and of course our neighbors make it a week long affair. I ordered this for him just in time to come in for the 4th and he literally laid down and went right to sleep with it on. I tried an ace bandage wrap on his body last year and it didn't do anything so I was skeptical. But I'm glad I decided to try it out anyway, he had no problems this year.For sizing, his neck is about 21 inches, so I ordered this in a medium (he's a fat shih tzu, about 25lbs) and it fit great in the neck, but it fit just barely around the stomach. So if your dog has a pretty big belly, then you might want to go a size up. I included a picture, can't figure out how to rotate it on this device, but you get the idea",2017-07-07 10:35:02.289,216.0,True,Pet_Supplies,en,negative,0.5372622013092041,0.8555911183357239,[],5.0
5.0,Five Stars,Works well.,2016-02-05 22:48:12.000,0.0,True,Pet_Supplies,en,positive,0.9206730723381042,0.9091567993164062,[],5.0
5.0,Nice Looking. Fits well.,It's much better for walking; no tugging on the neck.,2022-10-09 01:45:50.647,0.0,True,Pet_Supplies,en,positive,0.8461719155311584,0.5164775252342224,['walking'],5.0
5.0,Finicky cat approves! Five paws!!!,"I need to start by saying my cat is 8 years old and super finicky. I have gotten to the point that all she likes to eat is Fancy Feast moist foods and sometimes Delicat. I know that neither are really good for her, but she needs to eat. Well, I started trying this DVP Natural Balance about 10 days ago and I will say she gobbled it up in the first bowlful. I couldn't be happier to know that she likes and will actually eat something that is good for her. My only complaint is that there is no resealable packaging on this (to keep the product fresh. I ended up emptying the bag and putting it in a Tupperware container. I hate when manufacturers do that. I mean, it will take a month for her to go through this bag and, if I didn't repackage, it would be stale.",2015-01-19 14:05:53.000,0.0,False,Pet_Supplies,en,negative,0.45337289571762085,0.6173983216285706,"['DVP', 'paws']",5.0
2.0,Adis pet clippers,not as good as it looked dod not do the job i thought it would i think twice before buy something like this again.,2013-05-26 19:04:15.000,0.0,True,Pet_Supplies,en,negative,0.7742456793785095,0.7462719082832336,[],2.0
5.0,Five Stars,adorable costume.,2016-12-17 00:42:08.000,0.0,True,Pet_Supplies,pt,positive,0.9069594740867615,0.9825312495231628,[],5.0
1.0,not impressed,not impressed  the hair is hard to get off of the glove  -  giving it to my friend who wanted one  i told her she can have mine,2018-04-24 14:50:57.515,1.0,True,Pet_Supplies,en,negative,0.49028947949409485,0.6140937805175781,[],2.0
5.0,Handy small clippers,Great for feet and faces especially!,2022-08-12 12:32:31.553,0.0,True,Pet_Supplies,en,positive,0.6358082294464111,0.9888217449188232,[],5.0
4.0,Good dog food,"I give this to dog who has a grain allergy, she loves it. In fact my other dog that doesn't have a grain allergy likes this over any other dog food I have given her. Tasty. I gave it 4 stars because the smell is kind of yuck (slightly fishy) and on occasion we get some that is really broken up inside the bag.",2015-08-27 04:17:53.000,0.0,True,Pet_Supplies,en,positive,0.7849864959716797,0.935756504535675,"['Tasty', 'slightly fishy', 'stars', 'yuck', 'bag', 'smell']",4.0
5.0,Easy to apply!,"Very easy to apply, just a quick dab between the shoulder blades.",2019-08-09 03:18:39.053,1.0,True,Pet_Supplies,en,positive,0.879149317741394,0.9079513549804688,[],5.0
5.0,Works Very Well,"I just used the vest for the third time, and it worked very well.  When there is a storm, my dog now comes to me for her vest.",2015-07-25 03:37:26.000,0.0,True,Pet_Supplies,en,positive,0.7771780490875244,0.6596770882606506,"['storm', 'dog']",5.0
3.0,Little pricey for the quality,Pretty good for rabbits,2020-11-14 22:50:17.997,0.0,True,Pet_Supplies,en,positive,0.9589619636535645,0.8421629071235657,[],4.0
5.0,A Must Have for any Guinea Pig Owner!!,"I am a Guinea Pig owner, I have 5 Piggies. Love them dearly and they LOVE these bowls! I fill it with their favorite pellets. It cures boredom and their all natural chewing needs. Only thing I’d say is I wish they were cheaper. When found at local stores, price drops to almost $3.99 a piece. Would be nice being I buy 5 each time. Overall, still love them!",2022-04-16 04:41:28.180,0.0,True,Pet_Supplies,en,positive,0.7114144563674927,0.9470358490943909,"['favorite pellets', 'bowls', 'dearly', 'cures boredom', 'natural chewing', 'fill', 'price']",5.0
5.0,my dog loves this jerky,tasty for my lab. will buy again,2022-12-13 00:06:18.219,0.0,True,Pet_Supplies,en,positive,0.6653092503547668,0.9397952556610107,['buy'],5.0
5.0,Lightweight but sturdy,"This seems to be a quality collar that will last the test of time.  The only complaint I have, if it even is one, is that my dog's tags seem to hit the plastic buckle when he shakes his head...so we'll see how it holds up over time with repeated metal to plastic contact.",2020-07-19 14:42:29.501,0.0,True,Pet_Supplies,en,negative,0.6471382975578308,0.8889402151107788,"['head', 'complaint']",4.0
4.0,Really nice dog harness for the money,"Nice dog harness. Only reason why I am deducting a star is because even though I measured my dog, this harness (large) fits my dog a little too snugly (she is a 36 lbs Aussie Shepherd mix). I should have sized up on for this to fit optimally. This is well made, sturdy and seems really comfortable for dogs. I like that my dog no longer is getting 'choked' as she would on a regular leash and collar when she would pull. Highly recommend for your dog, just be sure that if you are close to the top of the measurement chart you go up a size to fit properly.",2019-06-01 14:53:07.638,1.0,False,Pet_Supplies,en,positive,0.5586750507354736,0.8838565349578857,"['fit optimally', 'snugly', 'mix', 'fits']",4.0
5.0,"Cat's Pride Fresh Scent Pure & Fresh Multi-Cat Clumping Litter, 10-Pound Jug","Very very fine in size and texture, smell's good and wells well in on controlling order, also clumps very well easy to clean, I bought it at a great price!",2020-05-31 17:40:01.447,0.0,True,Pet_Supplies,en,positive,0.9713442921638489,0.9454911351203918,[],5.0
4.0,Cute bandana pack,"I purchased the large size for my pup that's about 25 pounds. The pack is a good value for the money, although the fabric shapes and patterns aren't as crisp as I would have hoped for, but it's not noticeable unless you look closely.",2020-12-17 17:20:16.407,0.0,True,Pet_Supplies,en,positive,0.7581080198287964,0.9767505526542664,"['fabric', 'patterns', 'crisp', 'noticeable']",4.0
1.0,Too small for a dog to use.,"I took one of these bowl's, to the dog park for my dog. He would not even, drink out of it because it was too small for him. I ended up buying a, Outward Hound water bowl for my dog. He loves it, has no problem drinking water out of it.",2021-06-20 23:21:31.812,2.0,True,Pet_Supplies,en,positive,0.5551460981369019,0.771801233291626,"['drink', 'ended', 'loves']",5.0
5.0,They love this food,"I bought this at a really good price, and I actually thought it was cat food. That's OK because I have both cat sand a dog, all about the same size. They both eat it and absolutely love it. My cat who's not much of a talker will not hush unless I feed her some of this. She's mostly an outside cat but is welcome to come in at any time. When she does, she's under foot crying for this food until I split a package with her and my dog. My dog is a chunky Yorkie who's very jealous of the cats. I'm splitting the food and my Yorkie thinks it's contest on who can gobble it up the fastest. The second cat is laid back and eats it, but he's not a fighter, so he waits for his portion quietly. Regardless, they love it and now I'm stuck buying expensive dog/cat food because, you know, got to spoil the babies.  LOL. I might add that it has not caused any stomach upset for any of them and Mr. easygoing is prone to gas. That seems better since adding this. I do use it as a treat and not their main food source. They need crunchy kibble to keep their teeth healthy IMO so that's the main source of their diet.",2023-01-31 08:53:59.537,0.0,False,Pet_Supplies,en,positive,0.5815234184265137,0.6184690594673157,"['absolutely love', 'size', 'chunky Yorkie', 'sand', 'talker']",5.0
5.0,The best cat treats out there and my cat just loves them!,"My typically finicky older (14 years old), absolutely loves Greenies treats. And, given the fact that I would never be able to brush her teeth (lest I wanted to lose a pint of blood, lol), I love that Greenies help keep tartar at bay and help clean her teeth. This Tuna variety is one of her favorites and I try to always keep a supply in the house at all times for her. Good for her and she loves them, the perfect combination!!!",2017-08-15 17:44:16.260,0.0,True,Pet_Supplies,en,positive,0.9415452480316162,0.9816530346870422,[],5.0
1.0,Just don’t.,"Unimpressed. First, he was able to get his jaw under the front and chewed through it in about 10seconds. But if also choked him. He’s a pup and is being taught not to pull, but he still pulls and it’s too thin around the chest which causes choking.",2019-11-09 23:59:45.077,0.0,True,Pet_Supplies,en,negative,0.6794987916946411,0.5624821186065674,"['jaw', 'chewed', 'choking', 'pup', 'taught']",1.0
5.0,Virgil approves,Great buy and my critter baby loves it,2018-09-13 07:42:59.231,0.0,True,Pet_Supplies,en,positive,0.8743871450424194,0.6065667271614075,[],5.0
5.0,perfect,i think the mat remover is a perfect size to get the mats off my newly acquired cat but she dont think so  i previously ordered another but thats too big for the little mats under her neck and by her ears  this was good  !!  very glad  that i dont have to return it due to the size  now to get her to sit stillUPDATE:  2nd purchase for a friend  perfect for long haired cats that tend to knot but you gotta get that knot  before it gets bad  i brushed her every day  but unfortunately i no longer have her  she was very aggressive to my other diabetic cat  and caused 3000.00 worth of surgery/vet bills  so she had to be returned to the rescue :(,2018-04-04 20:55:21.671,0.0,True,Pet_Supplies,en,positive,0.7641653418540955,0.8798138499259949,[],5.0
1.0,Poor quality and over priced,Over priced and sealed weirdly so I wouldn’t even use this for fish because they could ingest the sealant because it is put in with so much. It came in a Walmart box and they cost $15 at Walmart,2020-07-11 15:47:03.761,6.0,True,Pet_Supplies,en,negative,0.5918487310409546,0.9589999914169312,"['cost', 'box']",1.0
5.0,Great Idea and works Amazingly,This is so awesome....wish I would of found it earlier.  I have recommended it to all my friends.  Just two pumps and I rub it into his fur.  It smells amazing and makes his coat shiny and he seems to itch less too....a great solution for in-between baths....love it,2020-10-14 14:18:06.696,0.0,True,Pet_Supplies,en,positive,0.8984695672988892,0.9887616038322449,"['in-between baths', 'recommended', 'love', 'pumps', 'rub', 'smells']",5.0
2.0,Cute dish,It's a cute dish and I really wanted it to work for my cat but it didn't even slow down the vomiting,2021-07-18 17:34:47.920,0.0,True,Pet_Supplies,en,negative,0.8277775049209595,0.9898331165313721,[],4.0
5.0,Good Replacement For Greenies Pill Pockets.,"My dog loved these Pill Buddy Naturals, the smell of them got his attention & they were soft enough to push his pills into them. But you have to be careful pushing the pills into them, because they were really soft & would crumble apart. But you can actually, smash them back together around the pills.",2021-05-02 07:26:55.450,0.0,True,Pet_Supplies,en,positive,0.6805087327957153,0.8682652115821838,[],4.0
5.0,Fantastic tone!,I use these bells for crafts because of their clear tone.  Hard to find a jingle bell which actually sounds like it is supposed too.  I also have used a bell or two on my sneaky cat.  I always know when he is coming and where he is.  Evens the playing field when it comes to him catching birds and such.  The birds get a fair warning and know where he is too.  I would rate these bells a 10 if I could.,2022-06-13 11:57:44.930,0.0,False,Pet_Supplies,en,positive,0.5601614117622375,0.8943873047828674,"['jingle bell', 'Hard', 'sneaky cat', 'find', 'supposed']",5.0
5.0,Roxie and I both love this Grain-free variety!,"My Roxie loves regualr Greenies. I had never tried the Grain-free variety until now, so I was a little skeptical in seeing if she would like it. Being that she has a lot of allergies, I knew that a grain free variety would be be an excellent choice for her health. To my surprise, my typically finicky pup readily accepted this new variety (just as she does with the standard type).Upon opening the box, she took the first one out of my hand, gobbled up and was begging for more.Now that I know she really likes these, I am going to switch her over to grain free exclusively. By the way, these greenies (like all varieties) are great for keeping my little girl's breath and teeth clean as well. These are a must have for any dog lover's household.",2017-07-06 22:39:10.113,0.0,False,Pet_Supplies,en,positive,0.79267418384552,0.9062789082527161,"['skeptical', 'health', 'excellent choice', 'standard type', 'box', 'gobbled']",5.0
5.0,Yum Yum said the dogs,I have 3 dogs and they loves these little Three Dog Bakery Crunchy Itty Bones. I just open the ziplock bag I keep them in and they come running and licking their lips. I don't have to say anything.,2021-09-15 16:25:49.749,1.0,True,Pet_Supplies,en,negative,0.36865922808647156,0.5013645887374878,"['lips', 'open', 'bag']",5.0
5.0,Beautiful from both sides,"This was a gift for my sister, she was so excited about it. Very colorful, too soft for words.",2021-09-05 03:16:20.021,0.0,True,Pet_Supplies,en,positive,0.9519286751747131,0.8510674834251404,['words'],5.0
2.0,Didn't work,Birds have not touched it. Was hoping it would keep them from biting the custom wood cage I had made. Not doing the trick......,2014-09-04 16:39:17.000,0.0,True,Pet_Supplies,en,negative,0.5407993197441101,0.6902405023574829,"['custom wood', 'wood cage', 'made', 'trick', 'hoping']",1.0
3.0,Three Stars,"Cute costume, but the medium is actually small.",2016-12-07 01:16:34.000,0.0,True,Pet_Supplies,en,positive,0.38483303785324097,0.8437486290931702,[],3.0
4.0,Nice find.,Great find. Four stars because one of the platform particle board was cracked when delivered. Still functional. Looks great. Cats like it with the scratching posts and hanging ropes.,2019-10-28 01:54:40.102,1.0,True,Pet_Supplies,en,positive,0.8772222399711609,0.9451241493225098,"['delivered', 'platform particle', 'particle board', 'functional', 'stars', 'cracked', 'ropes', 'scratching posts']",4.0
5.0,Great buy!,Excellent!,2019-06-17 21:41:21.089,1.0,True,Pet_Supplies,en,positive,0.9855741858482361,0.967780351638794,[],5.0
1.0,Not one of my 4 cats would eat it!,This EXPENSIVE food was not touched by even one of my 4 cats. They run the gamut of ages and breeds...from pure bred Maine Coons to ferals. This food was recommended by a number of professionals but I had to give it away.I really wished that they had liked it.,2021-01-06 01:31:54.444,0.0,True,Pet_Supplies,en,neutral,0.4246724843978882,0.7701050639152527,"['run', 'gamut', 'ages']",1.0
5.0,Love these treats,"My dogs being 3 Chihuahuas, 1 Boston Terrier, all 10 to 12 lbs  and one 80 lb Pit bull love these Bully Treats, thank you for making them available to us",2017-03-04 13:55:05.000,0.0,True,Pet_Supplies,en,positive,0.9482328295707703,0.9570092558860779,[],5.0
5.0,Love!,Love these!  Easy to use.  Dogs are way more receptive than the typical liquid ear cleaner.,2019-06-17 21:39:40.813,0.0,True,Pet_Supplies,en,positive,0.9741235971450806,0.9564574360847473,"['Easy', 'ear cleaner', 'Dogs', 'receptive', 'typical', 'liquid']",5.0
5.0,Great life vest for the dog in your life. A must have for any boat owner!,"This is a great device. I have a 3 year old Aussie Shepherd mix (about 40 lbs) who honestly does not care for the water. I am assuming (as I can't technically get in her mind, lol) that her fear has something to do with the unfamiliarity of the water and of her lack of swimming in her day to day life. I use this vest every time we go out in the boat. With it on, I know that she is protected in the event we had to vacate the boat (we technically use the boat in the intercoastal waterway here in south florida. I have carried her into the water with me when I wade in waist deep water to let her try it out and I honestly think she enjoys the added protection and it gives her some self confidence in the water. I highly recommend this vest for your loved animals for when you take them out on the ocean/lake/sea (like you would with your own children).",2017-06-04 14:15:16.000,0.0,False,Pet_Supplies,en,positive,0.5329958200454712,0.9785897135734558,"['lbs', 'year']",5.0
5.0,Great item,Kitty approved after 3 months of play no sign of wear great purchase,2020-02-04 08:43:32.668,0.0,True,Pet_Supplies,en,positive,0.6279202103614807,0.9623371362686157,[],5.0
5.0,My backyard birds love it,"I got this for the wild birds that visit my backyard. They LOVE it! So do the squirrels and rabbits. I throw it down on the ground and in minutes the area is covered in birds. It has a great variety plus cracked corn which doves love.  I just wish it wouldn't sell out here on Amazon, I need to keep a better eye on it to stay stocked up.",2023-01-20 15:39:34.857,1.0,True,Pet_Supplies,en,positive,0.8982760310173035,0.9024419188499451,"['Amazon', 'rabbits', 'squirrels', 'throw', 'ground', 'minutes']",5.0
5.0,Great rawhide-free chews for the canine in your life!,"There are two reasons I really love these DreamBone dinochews. First, they have no rawhide in the ingredient list and second, and most importantly to her,  my dog Roxie absolutely loves them! I have read so many articles about the negative effects of rawhide that I will never purchase it again. These dinochews are a great alternative to rawhide and they really satisfy her cravings for chewing. If you love your dog you need to try these!",2018-02-17 14:47:29.119,1.0,False,Pet_Supplies,en,positive,0.7385277152061462,0.9271131753921509,"['ingredient list', 'absolutely loves', 'importantly', 'negative']",5.0
5.0,My cats LOVE it,"My cats are somewhat finicky, and since I have 4, it sometimes it is difficult to accomodate for all tastes. But they all love and eat this flavor, even if I mix it with another flavor they are not that fond of.",2022-02-21 00:36:43.313,0.0,True,Pet_Supplies,en,positive,0.600311279296875,0.5482444167137146,"['mix', 'fond']",5.0
5.0,Standard Process is a great company,I love Standard Process and the price was excellent but the one that was shipped to me was 4 months out of date  Check the date before ordering.,2022-08-02 00:07:04.255,1.0,True,Pet_Supplies,en,positive,0.9668002724647522,0.9695622324943542,[],5.0
5.0,Excellent for cats and dogs!!,"Amazing!! This fountain works very well, is very quiet, and easy to assemble and clean (Take apart and clean about every 3 weeks), is easy to top off (just pour into bottom basin slowly), and it also provides a decent amount of ambient light at night. What I didn’t realize is that this also keeps the water cool. The top waterfall portion is where my cat prefers to drink from and the bottom basin is the dogs territory. Cold, fresh, circulating water = seeing my cat drink more water then ever before (he doesn’t l like sitting/still water). You WILL NOT regret this purchase.",2021-07-20 03:49:21.395,0.0,True,Pet_Supplies,en,positive,0.7854178547859192,0.915783703327179,[],5.0
5.0,Loved by the dogs,The dogs love these. The sheepadooble loved them so much he tried to crew open the cabinet they are kept in.,2021-06-13 20:35:35.140,0.0,True,Pet_Supplies,en,positive,0.9602584838867188,0.7808494567871094,"['sheepadooble', 'cabinet']",5.0
5.0,Buffalo horns,A rating,2020-01-15 21:28:08.099,0.0,True,Pet_Supplies,en,positive,0.7159521579742432,0.9901048541069031,[],5.0
5.0,Best Toy for Chewers and Destroyers of toys,"This was my Dog's favorite toy.  I had to replace it a couple times in a few years, but he would tear everything else apart.  Peanut Butter in the Kong was always a hit.",2017-01-06 21:51:13.000,0.0,False,Pet_Supplies,en,positive,0.8923416137695312,0.7466669678688049,"['couple times', 'hit', 'replace', 'tear']",5.0
5.0,Perfect for the Start of an Yeast Ear Infection,"My GDS/Husky gets ear infections when overly stressed or if she eats something that she's allergic to.  This is the second time I've purchased this because it works so well.  However, it needs to be caught in the first day or two of the infection.  If the yeast has spread too far, I haven't had luck with it.  Since she is almost 6, I have a pretty good handle on them now and I haven't had to take her to the vet in over 3 years for ear infections strictly because of this product.",2019-01-21 17:02:19.778,0.0,True,Pet_Supplies,en,negative,0.47906213998794556,0.8747739195823669,"['time', 'purchased', 'works']",5.0
5.0,Pretty in pink!,"Adopted my 10 year old Shih Tzu Rosie last week. She was found matted, was shaved at the humane society. She’s always shivering and I couldn’t resist this adorable sleeper. True to size, very happy with purchase",2019-10-18 23:42:59.453,0.0,True,Pet_Supplies,en,positive,0.4934195578098297,0.9734007716178894,"['adorable sleeper', 'found']",5.0
5.0,My cats walked on it immediately !,It has only been on the floor for a few days but it already has kept litter from tracking through my hall. The 3 cats did not have trouble adjusting to the feel of it.,2019-10-30 20:12:06.830,0.0,True,Pet_Supplies,en,positive,0.4665532112121582,0.5461830496788025,"['trouble', 'feel']",5.0
5.0,"Well made,  good for small dogs","Well made, easy to put on collars or harness clips.  Also,  good size for small dogs",2023-02-13 21:46:42.164,0.0,True,Pet_Supplies,en,positive,0.9362123608589172,0.6494917273521423,['size'],5.0
4.0,"Dingo makes great products, but my dog didn't really like this one","Typically my 40 lb. Aussie Shepherd mix 4 year old dog loves Dingo products. This variety was not that big a hit for her. I am not sure why, thinking it may have been the size (shaped like a large boomerang) or whether it was the taste or the texture (these are really hard). I am still rating them as 4 stores because I am thinking a larger dog would gravitate to these, but my little female might have been a little intimidated by them. I have tried them 3-4 times and she will walk away with it in her mouth, but I find it in the living room later on the floor untouched. Please don't let me picky dog's reaction, it's probably just her.",2017-12-24 12:07:23.752,0.0,False,Pet_Supplies,en,negative,0.6170353293418884,0.9887786507606506,"['thinking', 'mix']",3.0
5.0,They really like the taste of it,"I have two dogs, one is very picky about what she will eat and the other refuses to take pills. I bought this since my older dog is having issues with her hip joints and I have noticed a big improvement. They really like the taste of it, even my picky dog! This is the easiest way to administer medication just put a few squirts on their food.",2015-10-04 20:38:08.000,5.0,True,Pet_Supplies,en,positive,0.5425791144371033,0.8933318853378296,"['older', 'hip', 'noticed', 'food', 'administer medication']",5.0
5.0,spunky dog toy,"Purchased 2 of these for my nieces who both have large dogs.  They love them.  I think the string is supposed to help dogs, sorta like dental floss does for humans.   Having said all of this, I never hesitate to update my reviews should new info seem useful. All of my reviews reflect my honest, personal experience with the reviewed item - your experience may be different. I am not influenced by any outside source. I receive/accept NO free products or discounts that are not available to all shoppers- ever. For some reason our shopper ranks are no longer visible - so, to give you a little more info about me, I am a top 50 reviewer (#30 the highest rank achieved). Those numbers used to fluctuate over time - up and down but I noticed that they stopped updating regularly - perhaps to phase them out. It's a shame because it did help you see who has been around the longest and who is a trustworthy reviewer.  I've been doing reviews for over 25 years with Amazon - nearly 6,000 reviews posted, viewed over 50,000 times, and over 24,000 likes. I pay for all my stuff, just like you do.",2022-12-22 16:19:24.415,0.0,True,Pet_Supplies,en,positive,0.39340177178382874,0.537134051322937,"['sorta', 'humans', 'dental floss', 'honest']",5.0
5.0,As expected,As expected,2020-12-16 14:13:01.452,2.0,True,Pet_Supplies,en,positive,0.5158563852310181,0.7832324504852295,[],5.0
5.0,Great,"Great for keeping my puppy entertained. I fill it with soft dog food and a few snacks tucked in, then freeze and when he needs something to do other than bother me, I give him one to keep him entertained. Of course cut his regular food ration to compensate...",2017-02-06 18:08:13.000,0.0,True,Pet_Supplies,en,positive,0.7508692741394043,0.9729774594306946,"['soft dog', 'snacks tucked', 'fill', 'bother', 'give']",5.0
5.0,hMM/,these reviews are for some car covers not the cat collar,2019-01-18 04:04:00.460,1.0,False,Pet_Supplies,en,positive,0.4218688905239105,0.5668914318084717,[],3.0
4.0,Dog loved it.,Held together longer that expected.  Dog loved it.,2016-11-12 02:24:29.000,0.0,True,Pet_Supplies,en,positive,0.8544267416000366,0.7386066317558289,[],5.0
5.0,Well made product,"After several weeks of play, this ball is holding up really well, whereas other balls have lasted mere hours.  This Kong is a great ball that is holding up to lots of play.",2016-09-22 01:22:39.000,0.0,False,Pet_Supplies,en,positive,0.6343370079994202,0.983048677444458,['great'],5.0
5.0,Petstages Tower of Tracks Interactive 3-Tier Cat Toy,"I had a similar toy that my cat destroyed, so decided to replace it with this one because she loved it was her favorite toy, this one is afar better cat tower hard sturdy plastic and not easily to remove the balls as my cat kept stealing the balls out of the other, am very pleased with this toy, would highly recommend this.",2021-03-22 17:47:52.040,0.0,True,Pet_Supplies,en,negative,0.5306858420372009,0.8205888271331787,[],5.0
5.0,Great product at a great price,Easy clip on/off,2019-08-01 00:21:51.901,0.0,True,Pet_Supplies,en,positive,0.9406071305274963,0.9797003865242004,[],5.0
1.0,Get a vet to put these on.,"These are no very easy to put on an adult cat. Unless you want your eye's clawed out,have a vet or groomer to put these on. I called a few places and it's only 10-30 to have it done.",2019-05-26 20:41:40.832,4.0,True,Pet_Supplies,en,negative,0.5826736688613892,0.6963899731636047,"['groomer', '10-30']",1.0
5.0,Great cat treats now available in a convenient larger size variety pack!,"My 11 year old cat, Lucy, has been 'addicted' to Temptations treats for years now. I love this new larger size variety pack. Typically, I have been purchasing the pack with the smaller sizes of treats, this is the newest set with the larger packs of treats. It makes it much more convenient, and cheaper, for me to buy the larger size variety packs. All of her favorites (especially the turkey) are in this box. Nothing but great things to say about these treats as she loves all the varieties and now that it is available in the larger size, both of us are thrilled!",2018-07-06 10:33:29.797,0.0,False,Pet_Supplies,en,positive,0.554436981678009,0.9764634370803833,['Typically'],5.0
5.0,Great brush,Was for my moms cat and she loves it!,2020-12-14 22:35:14.587,0.0,True,Pet_Supplies,en,positive,0.8376559019088745,0.9942016005516052,[],5.0
5.0,Very soft.,My Chihuahua is 6 lb. I bought her a extra small. Fits very nice. It’s incredibly soft. Doesn’t hang to far in the back.,2023-02-10 02:06:46.717,1.0,True,Pet_Supplies,en,positive,0.5634255409240723,0.8923717737197876,"['Fits', 'nice', 'bought', 'incredibly soft', 'back', 'n’t', 'hang']",5.0
3.0,disappointed,returned  it was much smaller than anticipated I didn't even put it together  I just could tell from putting 2 posts together  I needed something much bigger  one cat is 16 lbs  he'd knock it right over,2019-06-25 12:55:59.362,1.0,True,Pet_Supplies,en,negative,0.7947878241539001,0.6720535159111023,[],1.0
2.0,My dog seemed allergic to this,"My dog starting itching worse a few hours later, and was definitely having a really hard time the next day. Had to bathe him to get most of the oil off, and return to normal amount of itching....",2022-01-27 18:06:10.929,0.0,True,Pet_Supplies,en,negative,0.8880751729011536,0.5863560438156128,['oil'],1.0
4.0,Doggo loves them,I enjoy the simple ingredient list of this and that they go on sale often for $1 because I personally don’t find them large enough or of high enough quality to be charging more than $1.50 max.My dogs both seemed questionable at first to them but scarfed them down after I assured them that they’re okay to eat them,2022-01-31 16:38:12.600,1.0,True,Pet_Supplies,en,positive,0.5711777806282043,0.6347572803497314,[],5.0
5.0,Great nutritous snack for the dog in your life!,"I love Blue Buffalo products for my Roxie. Not only are they a quality product (made of all natural ingredients), but they are good for her and she loves them. These Bayou biscuits are one of her favorites. Perfect size for a mid-size dog (she is a 38 lb Aussie Shepherd mix), she gobbles these up as a reward every time I offer them to her. I depend on Blue Buffalo to give her nutritious treats and the Bayou Blend biscuits are no exception. Kudos to Wilderness Blue Buffalo for another product both I and my dog love!!!",2016-05-23 12:53:05.000,0.0,False,Pet_Supplies,en,positive,0.9109318256378174,0.9721707701683044,[],5.0
